title,description,url,published_date,source,country,language
"Faktencheck Hey, Grok, stimmt das? Wie zuverlässig sind KI-Chatbots?","Immer mehr Menschen nutzen KI-Chatbots, um Informationen schnell zu überprüfen. Doch wie genau und zuverlässig sind die Antworten von Grok, Meta AI, ChatGPT  Co?",https://www.dw.com/de/faktencheck-hey-grok-stimmt-das-wie-zuverlässig-sind-ki-chatbots/a-72596779?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T08:27:00,Deutsche Welle,Germany,de
USA-Südafrika Werden Ramaphosa und Trump die Wogen glätten?,Südafrikas Präsident Cyril Ramaphosa trifft Donald Trump in Washington. Sie wollen über Handelsabkommen sprechen. Aber können die Verstimmungen über Trumps Vorwürfe eines weißen Genozids in Südafrika beigelegt werden?,https://www.dw.com/de/usa-südafrika-werden-ramaphosa-und-trump-die-wogen-glätten/a-72609807?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T07:00:00,Deutsche Welle,Germany,de
Wie KI Japans Animationsindustrie verändert,Künstliche Intelligenz krempelt Japans Animationsfilmindustrie um - dank technikfreundlicher Gesetze. Der Einsatz von KI im Film ist aber längst ein weltweiter Trend.,https://www.dw.com/de/wie-ki-japans-animationsindustrie-verändert/a-72566510?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T06:25:00,Deutsche Welle,Germany,de
Deutschland will Familiennachzug für Geflüchtete aussetzen,In den nächsten zwei Jahren sollen Flüchtlinge mit subsidiärem Schutz keine Angehörigen mehr nach Deutschland holen dürfen. Die Pläne der neuen schwarz-roten Bundesregierung betreffen vor allem Menschen aus Syrien.,https://www.dw.com/de/deutschland-will-familiennachzug-für-geflüchtete-aussetzen/a-72597511?maca=de-rss-de-all-1119-xml-mrss,2025-05-19T16:03:00,Deutsche Welle,Germany,de
Frauen im Iran Staat kann Veränderung nicht aufhalten,Trotz staatlicher Repression wächst der Widerstand der Frauen gegen den Kopftuchzwang. Das Regime im Iran scheint machtlos gegen den gesellschaftlichen Wandel.,https://www.dw.com/de/frauen-im-iran-staat-kann-veränderung-nicht-aufhalten/a-72591748?maca=de-rss-de-all-1119-xml-mrss,2025-05-19T11:35:00,Deutsche Welle,Germany,de
"Prostatakrebs 10 Sekunden, die Leben retten können",Viele Männer haben mit zunehmendem Alter Probleme mit der Prostata. Zu wenige gehen zur Vorsorge. Dabei kann die Leben retten.,https://www.dw.com/de/prostatakrebs-10-sekunden-die-leben-retten-können/a-62686516?maca=de-rss-de-all-1119-xml-mrss,2025-05-19T11:17:00,Deutsche Welle,Germany,de
Syrien-Sanktionen Wie eine Lockerung den Libanon beträfe,Eine Lockerung der Sanktionen der USA gegen Syrien könnte dem Libanon neue Chancen eröffnen. Präsident Joseph Aoun hofft auf eine wirtschaftliche Sanierung und vor allem die Rückkehr syrischer Flüchtlinge.,https://www.dw.com/de/syrien-sanktionen-wie-eine-lockerung-den-libanon-beträfe/a-72583216?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T17:44:00,Deutsche Welle,Germany,de
Wie Malcolm X gegen den amerikanischen Alptraum kämpfte,"Weiße waren für ihn Teufel, und Gewalt sah er als probates Mittel, um sich gegen die Unterdrückung der Schwarzen in den USA zu wehren. Bis heute ist Malcolm X eine Ikone der schwarzen Bürgerrechtbewegung.",https://www.dw.com/de/wie-malcolm-x-gegen-den-amerikanischen-alptraum-kämpfte/a-72545189?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T15:11:00,Deutsche Welle,Germany,de
Wie Malis Militärherrschaft die Demokratie aushöhlt,"Malis Militärjunta hat alle politischen Parteien verboten, abweichende Meinungen zum Schweigen gebracht und Wahlen verschoben. Analysten sehen die demokratische Zukunft des Landes in Gefahr.",https://www.dw.com/de/wie-malis-militärherrschaft-die-demokratie-aushöhlt/a-72568366?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T13:56:00,Deutsche Welle,Germany,de
"PFAS Helfen Müsli, Obst und Gemüse gegen die Umweltgifte?","In Regenjacken, Pizzakartons, Trinkwasser und in unserem Blut PFAS sind überall. Die Ewigkeits-Chemikalien können Krebs und Organschäden verursachen. Ballaststoffe könnten unserem Körper helfen, sie loszuwerden.",https://www.dw.com/de/pfas-helfen-müsli-obst-und-gemüse-gegen-die-umweltgifte/a-72558071?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T13:48:00,Deutsche Welle,Germany,de
